Image.v1,Label,Rights
urn:cite:hmt:e3img.E3_109r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 109 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_109v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 109 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_110r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 110 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_110v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 110 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_110xv.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 110x verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_111r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 111 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_111v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 111 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_112r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 112 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_112v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 112 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_113r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 113 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_113v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 113 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_114r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 114 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_114v_r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 114v- recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_114v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 114 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_115r_r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 115r- recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_115v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 115 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_116r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 116 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_116v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 116 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_117r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 117 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_117v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 117 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_118r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 118 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_118v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 118 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_119r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 119 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_119v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 119 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_120r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 120 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_120v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 120 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_121r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 121 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_121v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 121 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_122r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 122 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_122v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 122 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_123r_r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 123r- recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_123v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 123 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_124r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 124 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_124v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 124 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_125r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 125 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_125v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 125 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_126r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 126 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_126v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 126 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_127r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 127 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_127v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 127 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_128r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 128 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_128v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 128 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_129r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 129 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_129v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 129 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_130r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 130 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_130v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 130 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_131r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 131 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_131v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 131 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_132r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 132 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_132v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 132 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_133r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 133 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_133v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 133 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_134r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 134 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_134v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 134 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_135r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 135 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_135v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 135 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_136r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 136 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_136v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 136 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_137r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 137 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_137v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 137 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_138r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 138 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_138v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 138 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_139r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 139 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_139v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 139 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_140r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 140 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_140v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 140 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_141r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 141 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_141v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 141 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_142r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 142 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_142v_r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 142v- recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_142v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 142 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_143r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 143 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_143v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 143 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_144r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 144 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_144v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 144 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_145r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 145 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_145v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 145 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_146r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 146 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_146v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 146 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_147r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 147 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_147v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 147 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_148r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 148 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_148v_r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 148v- recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_148v_r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 148v- recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_149r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 149 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_149v_r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 149v- recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_150r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 150 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_150v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 150 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_151bisr.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 151bis recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_151bisv.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 151bis verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_151r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 151 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_151v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 151 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_152r_r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 152r- recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_152v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 152 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_153r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 153 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_153v_r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 153v- recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_154r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 154 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_154v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 154 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_155r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 155 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_155v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 155 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_156r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 156 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_156v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 156 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_157r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 157 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_157v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 157 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_158r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 158 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_158v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 158 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_159r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 159 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_159v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 159 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_160r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 160 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_160v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 160 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_161r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 161 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_161v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 161 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_162r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 162 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_162v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 162 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_163r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 163 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_163v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 163 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_164r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 164 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_164v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 164 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_165r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 165 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_165v_r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 165v- recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_166r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 166 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_166v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 166 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_167r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 167 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_167v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 167 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_168r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 168 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_168v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 168 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_169r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 169 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_169v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 169 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_170r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 170 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_170v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 170 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_171r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 171 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_171v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 171 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_172r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 172 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_172v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 172 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_173r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 173 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
